work_unit_id,num_layers,epsilon,epsilon_decay,gamma_comp,dropout_prob,win_reward,reward_points_per_turn
52,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
53,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
54,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
55,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
56,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
57,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
58,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
59,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
60,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
61,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
62,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
63,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
64,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
65,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
66,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
67,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
68,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
69,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
70,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
71,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
72,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
73,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
74,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
75,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
76,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
77,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
78,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
79,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
80,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
81,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
82,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
83,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
84,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
85,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
86,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
87,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
88,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
89,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
90,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
91,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
92,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
93,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
94,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
95,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
96,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
97,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
98,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
99,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
100,4,0.017534329033849303,True,0.02296310512166497,0.22103911555793393,43.29360203160747,0.43150343473033004
